外催机构	案件号	委外催收方式	姓名	卡号	账号	城市（分行号）	交易日期	还款金额	业绩金额	当天委案剩余金额	系统当前余额	委托日期	是否满意	手数	币种	还款类型	案件来源	交易描述	委案时拖欠周期	实际委案金额	还款天数	特殊账户标记	美元汇率	换算后业绩金额	共债标识	数据日期	入账日期
云南省分行	120150717119289738	报公安	董祥	5201690596683999	0590011130032907747	059	20170601	500	500	45509.59	60895.03	20151112	否	1	人民币元	正常还款		招商银行股份有限公司	M4	55784.59	10619	N	682.53	500		20170602	01-6月-17
云南省分行	120150128104996472	司法诉讼	张涛	6222530594480068	0590011130130963538	059	20170601	1000	1000	53382.09	59317.94	20161114	否	1	人民币元	正常还款		信用卡还款	M7	55382.09	617	N	682.53	1000		20170602	01-6月-17
云南省分行	120121109049152945	司法诉讼	陈标	6222520592183970	0590011130103351367	059	20170601	100	100	8468.93	13828.67	20140515	否	1	人民币元	正常还款		信用卡还款	M7	8968.93	30017	Y	682.53	100		20170602	01-6月-17
云南省分行	120120404037607261	司法诉讼	徐涛	6222520596283321	0590011130092719385	059	20170601	1937	1749.19	0	-187.81	20141110	满意	1	人民币元	正常还款		信用卡还款	M7	13549.19	20621	Y	682.53	1749.19		20170602	01-6月-17
云南省分行	120170105033846489	报公安	彭吾金	6222520593553361	0590011130116923048	059	20170530	500	500	1950.06	2149.75	20170205	否	1	人民币元	正常还款		中国建设银行股份有限公司总行	M0	4150.06	325	N	687.27	500		20170601	31-5月-17
云南省分行	120140131077252368	司法诉讼	裴康红	6222520594750701	0590011130114439673	059	20170531	500	500	8487.03	11665.72	20160408	否	1	人民币元	正常还款		信用卡还款	M7	14987.03	10123	Y	683.24	500		20170601	31-5月-17
云南省分行	120120404037607261	司法诉讼	徐涛	6222520596283321	0590011130092719385	059	20170531	11800	11800	0	1749.19	20141110	否	1	人民币元	正常还款		现金还款－同城	M7	11800	20621	Y	683.24	11800		20170601	31-5月-17
云南省分行	120150204105378803	司法诉讼	梁学成	6222530590263849	0590011130064376441	059	20170531	2	2	34684.33	37739.88	20161114	否	1	人民币元	正常还款		信用卡还款	M7	34851.33	617	N	683.24	2		20170601	31-5月-17
云南省分行	120130722064540952	司法诉讼	杨学勇	6222530590233537	0590011130059713845	059	20170531	90	90	34561.42	39443.83	20160906	否	1	人民币元	正常还款		信用卡还款	M7	34906.42	825	Y	683.24	90		20170601	31-5月-17
云南省分行	120140405081847120	司法诉讼	刘国友	6222520590332694	0590011130053236874	059	20170531	500	500	4531.87	5621.49	20160408	否	1	人民币元	正常还款		上海浦东发展银行	M7	5031.87	10123	Y	683.24	500		20170601	31-5月-17
云南省分行	120140113076094750	司法诉讼	吴鑫	6222530590149030	0590011130051910948	059	20170531	10	10	41324.54	50941.35	20160408	否	1	人民币元	正常还款		信用卡还款	M7	41404.54	10123	Y	683.24	10		20170601	31-5月-17
云南省分行	120140425083384163	司法诉讼	梁金文	4581240590047891	0590011130036038119	059	20170531	10	10	213199.94	265239.04	20160222	否	1	人民币元	正常还款		信用卡还款	M7	213269.94	10309	N	683.24	10		20170601	31-5月-17
云南省分行	120141204100360788	司法诉讼	左建龙	6222520592950527	0590011130115171088	059	20170529	62.9	62.9	11947	12928.53	20161114	否	1	人民币元	正常还款		中国民生银行	M7	12809.9	615	N	687.27	62.9		20170531	30-5月-17
云南省分行	120141122099429478	司法诉讼	蔡金伟	6222530597583801	0590011130112509022	059	20170529	1	1	72119.99	79155.88	20161114	否	1	人民币元	正常还款		中国建设银行股份有限公司总行	M7	72822.99	615	Y	687.27	1		20170531	30-5月-17
云南省分行	120140710089008644	司法诉讼	王玉悦	6222530592083260	0590011130127702139	059	20170530	450	450	8511.41	10088.49	20160906	否	1	人民币元	正常还款		信用卡还款	M7	12561.41	824	N	687.27	450		20170531	30-5月-17
云南省分行	120130615061891973	司法诉讼	罗福权	6222530596688106	0590011130104783344	059	20170530	100	100	23311.12	31641.88	20151013	否	1	人民币元	正常还款		信用卡还款	M7	24911.12	10717	Y	687.27	100		20170531	30-5月-17
云南省分行	120150123104620401	司法诉讼	郑芳	6222530593886497	0590011130102220138	059	20170530	30	30	38877.04	42749.68	20161114	否	1	人民币元	正常还款		信用卡还款	M7	39077.04	616	Y	687.27	30		20170531	30-5月-17
云南省分行	120130612061638782	司法诉讼	王勇	5201690596581789	0590011130024508551	059	20170530	10	10	21542.15	29004.07	20151013	否	1	人民币元	正常还款		信用卡还款	M7	22150.25	10717	Y	687.27	10		20170531	30-5月-17
云南省分行	120130625062771651	司法诉讼	张国栋	6226560597882685	0590011130105458971	059	20170529	100	100	98007.8	118545.39	20160408	否	1	人民币元	正常还款		自助设备还款－同城	M7	98707.8	10121	N	687.27	100		20170530	29-5月-17
云南省分行	120130804065101634	司法诉讼	李嘉	6222530592180652	0590011130093558375	059	20170529	100	100	42660.03	51785.75	20160408	否	1	人民币元	正常还款		自助设备还款－同城	M7	43960.03	10121	Y	687.27	100		20170530	29-5月-17
云南省分行	120140805090811945	司法诉讼	陈焕昌	5201690591180181	0590011130088138843	059	20170529	1	1	18099.54	20135.04	20160906	否	1	人民币元	正常还款		信用卡还款	M7	18109.54	823	Y	687.27	1		20170530	29-5月-17
云南省分行	120130725064753730	司法诉讼	王天喜	5201690597188584	0590011130087672129	059	20170529	100	100	24817.54	31312.99	20160222	否	1	人民币元	正常还款		信用卡还款	M7	30017.54	10307	Y	687.27	100		20170530	29-5月-17
云南省分行	120121013047597473	司法诉讼	李加良	6222520592484774	0590011130103710713	059	20170528	500	500	0	5931.07	20140515	否	1	人民币元	正常还款		信用卡还款	M7	15058	30013	Y	687.27	500		20170529	28-5月-17
云南省分行	120121103048445531	司法诉讼	段洪有	5201690592880052	0590011130090230798	059	20170528	200	200	35077.65	37586.27	20161230	否	1	人民币元	正常还款		信用卡还款	M7	35577.65	429	Y	687.27	200		20170529	28-5月-17
云南省分行	120130722064540952	司法诉讼	杨学勇	6222530590233537	0590011130059713845	059	20170527	30	30	34651.42	39533.83	20160906	否	1	人民币元	正常还款		信用卡还款	M7	34906.42	821	Y	687.27	30		20170528	27-5月-17
云南省分行	120151003125507906	司法诉讼	宋国滔	5229640594986389	0590011130120747523	059	20170527	630	630	377110.17	489834.08	20151218	否	1	人民币元	正常还款		信用卡还款	M2	394940.17	10509	N	687.27	630		20170528	27-5月-17
云南省分行	120140514084663189	司法诉讼	廖汝权	5201690590100552	0590011130022254289	059	20170525	100	100	2706.08	4068.29	20160222	否	1	人民币元	正常还款		中国农业银行股份有限公司	M7	8706.08	10303	N	688.48	100		20170527	26-5月-17
云南省分行	120140514084663189	司法诉讼	廖汝权	5201690590100552	0590011130022254289	059	20170525	400	400	2706.08	4068.29	20160222	否	1	人民币元	正常还款		中国农业银行股份有限公司	M7	8706.08	10303	N	688.48	400		20170527	26-5月-17
云南省分行	120110224022643763	司法诉讼	吴勇	5218990590499017	0590011130014580712	059	20170525	10	10	2981.7	6908	20121024	否	1	人民币元	正常还款		信用卡还款	M7	3581.7	40701	Y	688.48	10		20170527	26-5月-17
云南省分行	120101218020494080	司法诉讼	陆坤峻	6222520590223638	0590011130049541814	059	20170526	13488.88	13430.43	0	-58.45	20120713	满意	1	人民币元	正常还款		现金还款－同城	M7	13430.43	41013	Y	687.95	13430.43		20170527	26-5月-17
云南省分行	120150104102865139	司法诉讼	袁瑞	5201690599388935	0590011130131437577	059	20170526	500	500	31618.17	34744.6	20161114	否	1	人民币元	正常还款		中国建设银行股份有限公司总行	M7	40818.17	612	N	687.95	500		20170527	26-5月-17
云南省分行	120140824092391798	报公安	邓享丽	6222530591283127	0590011130123011456	059	20170526	100	100	32982.1	49762.38	20141224	否	1	人民币元	正常还款		信用卡还款	M5	36982.1	20502	N	687.95	100		20170527	26-5月-17
云南省分行	120141117099075314	司法诉讼	陈喜	6222520597732235	0590011130101659039	059	20170525	10000	10000	0	-72.79	20161114	满意	1	人民币元	正常还款		信用卡还款	M7	16787.21	611	Y	688.48	10000		20170526	25-5月-17
云南省分行	120141117099075314	司法诉讼	陈喜	6222520597732235	0590011130101659039	059	20170525	6860	6787.21	0	-72.79	20161114	满意	1	人民币元	正常还款		信用卡还款	M7	16787.21	611	Y	688.48	6787.21		20170526	25-5月-17
云南省分行	120130203053549649	司法诉讼	赵海生	5218990599086708	0590011130090723373	059	20170525	7000	7000	2587.84	8116.81	20141110	否	1	人民币元	正常还款		信用卡还款	M7	9687.84	20615	Y	688.48	7000		20170526	25-5月-17
云南省分行	120130719064419618	司法诉讼	孙福涛	6222520594752756	0590011130057052324	059	20170525	500	500	6047.35	7188.28	20160906	否	1	人民币元	正常还款		信用卡还款	M7	8547.35	819	Y	688.48	500		20170526	25-5月-17
云南省分行	120111223033435055	司法诉讼	矣艳芳	6222520597789300	0590011130070578249	059	20170523	100	100	0	2015.03	20130819	否	1	人民币元	正常还款		中国建设银行股份有限公司总行	M7	5497	30904	Y	690.56	100		20170525	24-5月-17
云南省分行	120130612061638782	司法诉讼	王勇	5201690596581789	0590011130024508551	059	20170524	10	10	21552.15	29014.07	20151013	否	1	人民币元	正常还款		信用卡还款	M7	22150.25	10711	Y	690.76	10		20170525	24-5月-17
云南省分行	120140615087083546	司法诉讼	林石兰	4349100599886488	0590011130120261818	059	20170524	100	100	99807.37	113564.63	20160816	否	1	人民币元	正常还款		信用卡还款	M7	99907.37	908	N	690.76	100		20170525	24-5月-17
云南省分行	120141119099268676	司法诉讼	温润洪	6222520598334635	0590011130115776491	059	20170524	200	200	6905.37	7289.26	20170205	否	1	人民币元	正常还款		中国建设银行股份有限公司总行	M7	7305.37	319	N	690.76	200		20170525	24-5月-17
云南省分行	120141126099791080	司法诉讼	金晶	6222530591785402	0590011130119546388	059	20170522	5	5	98914.83	107375.16	20161114	否	1	人民币元	正常还款		信用卡还款	M7	98964.83	608	N	690.78	5		20170524	23-5月-17
云南省分行	120121104048609351	司法诉讼	杨姝文	6222530590482589	0590011130081754285	059	20170523	100	100	52271.95	56354.26	20161230	否	1	人民币元	正常还款		信用卡还款	M7	52471.95	424	Y	690.56	100		20170524	23-5月-17
云南省分行	120111205032433376	司法诉讼	吴宗霖	6222520591080433	0590011130078949274	059	20170523	1	1	6551.39	13119.35	20130620	否	1	人民币元	正常还款		中国工商银行	M7	6583.41	31103	Y	690.56	1		20170524	23-5月-17
云南省分行	120151118129462366	司法诉讼	杨健	5229640593582981	0590011130072276916	059	20170523	150	150	99769.4	128164.74	20151218	否	1	人民币元	正常还款		招商银行股份有限公司	M2	105149.4	10505	N	690.56	150		20170524	23-5月-17
云南省分行	120130509059584113	司法诉讼	邓志彬	6222520591987777	0590011130102599191	059	20170523	100	100	8081.63	10643.12	20151013	否	1	人民币元	正常还款		信用卡还款	M7	8581.63	10710	Y	690.56	100		20170524	23-5月-17
云南省分行	120150617116793117	报公安	高望	6226560592885188	0590011130106615197	059	20170522	70	70	311655.05	420267.79	20151014	否	1	人民币元	正常还款		信用卡还款	M3	313355.05	10708	N	690.78	70		20170523	22-5月-17
云南省分行	120130612061638782	司法诉讼	王勇	5201690596581789	0590011130024508551	059	20170522	10	10	21562.15	29024.07	20151013	否	1	人民币元	正常还款		信用卡还款	M7	22150.25	10709	Y	690.78	10		20170523	22-5月-17
云南省分行	120141008095927533	司法诉讼	段润莲	4349100597587187	0590011130124552911	059	20170522	100	100	89579.56	106159.54	20160527	否	1	人民币元	正常还款		信用卡还款	M7	91979.56	1126	N	690.78	100		20170523	22-5月-17
云南省分行	120131127073065853	司法诉讼	李应和	6222530597484901	0590011130118581059	059	20170521	1000	1000	16903.97	20092.96	20160527	否	1	人民币元	正常还款		信用卡还款	M7	19003.97	1125	Y	690.22	1000		20170522	21-5月-17
云南省分行	120100131011401128	司法诉讼	黄押稳	5218990591123897	0590011130029328721	059	20170521	5100	5100	0	-10.37	20110224	满意	1	人民币元	正常还款		信用卡还款	非	10137.63	60225	Y	690.22	5100		20170522	21-5月-17
云南省分行	120100131011401128	司法诉讼	黄押稳	5218990591123897	0590011130029328721	059	20170521	3938	3937.63	0	-10.37	20110224	满意	1	人民币元	正常还款		信用卡还款	非	10137.63	60225	Y	690.22	3937.63		20170522	21-5月-17
云南省分行	120100131011401128	司法诉讼	黄押稳	5218990591123897	0590011130029328721	059	20170521	10	0	0	-10.37	20110224	满意	1	人民币元	正常还款		信用卡还款	非	10137.63	60225	Y	690.22	0		20170522	21-5月-17
云南省分行	120141104097882329	司法诉讼	陈邦祥	6222520595854585	0590011130103988474	059	20170520	200	200	19295.95	21074.88	20161114	否	1	人民币元	正常还款		信用卡还款	M7	19495.95	606	Y	690.22	200		20170521	20-5月-17
云南省分行	120111205032433376	司法诉讼	吴宗霖	6222520591080433	0590011130078949274	059	20170519	1	1	6552.39	13120.35	20130620	否	1	人民币元	正常还款		信用卡还款	M7	6583.41	31029	Y	690.67	1		20170520	19-5月-17
云南省分行	120140404081767644	司法诉讼	戴建伟	6222530591480350	0590011130094170488	059	20170519	100	100	250052.35	292715.33	20160527	否	1	人民币元	正常还款		自助设备还款－同城	M7	251252.35	1123	N	690.67	100		20170520	19-5月-17
云南省分行	120140611086692858	司法诉讼	朱家耀	5218990594084724	0590011130064800413	059	20170519	5600	5600	0	-34.51	20160408	满意	1	人民币元	正常还款		信用卡还款	M7	7668.98	10111	Y	690.67	5600		20170520	19-5月-17
云南省分行	120140611086692858	司法诉讼	朱家耀	5218990594084724	0590011130064800413	059	20170519	2103.49	2068.98	0	-34.51	20160408	满意	1	人民币元	正常还款		中国民生银行	M7	7668.98	10111	Y	690.67	2068.98		20170520	19-5月-17
云南省分行	120141106098103668	司法诉讼	吴鹏	5218990599588133	0590011130089441951	059	20170517	3	3	9442.8	10237.89	20161114	否	1	人民币元	正常还款		信用卡还款	M7	9461.8	603	Y	690.76	3		20170519	18-5月-17
云南省分行	120160207136464262	报公安	蒋薇	5201690593580123	0590011130085379351	059	20170517	100	100	52097.9	62483.8	20160523	否	1	人民币元	正常还款	信息修复复核队列（N天不通）	中国民生银行	M3	53127.9	1125	N	690.76	100		20170519	18-5月-17
云南省分行	120111205032433376	司法诉讼	吴宗霖	6222520591080433	0590011130078949274	059	20170517	1	1	6553.39	13121.35	20130620	否	1	人民币元	正常还款		信用卡还款	M7	6583.41	31027	Y	690.76	1		20170519	18-5月-17
云南省分行	120100131011254258	司法诉讼	班飞	5218990590882238	0590011130023100897	059	20170518	5820	5808.57	0	-11.43	20101118	满意	0	人民币元	正常还款		现金还款 - 异地	M7	5808.57	60600	Y	690.92	5808.57		20170519	18-5月-17
云南省分行	120170419045078501	司法诉讼	万永鹏	6222520593697176	0590011130204816321	059	20170516	1812.04	1812.04	0	0	20170428	满意	1	人民币元	正常还款		信用卡还款	M0	1812.04	18	N	690.79	1812.04		20170517	16-5月-17
云南省分行	120140903093011215	司法诉讼	李红艳	6222530598281751	0590011130091869441	059	20170515	100	100	51936.36	58308.75	20160816	否	1	人民币元	正常还款		信用卡还款	M7	52836.36	830	N	691.29	100		20170516	15-5月-17
云南省分行	120141210101130616	司法诉讼	李琳玲	5218990590685326	0590011130018791411	059	20170515	500	500	14008.4	15723.09	20161114	否	1	人民币元	正常还款		信用卡还款	M7	17008.4	601	Y	691.29	500		20170516	15-5月-17
云南省分行	120150219106835063	司法诉讼	伍素清	6222520599434905	0590011130151261567	059	20170515	3300	3286.84	0	-13.16	20150514	满意	1	人民币元	正常还款		中国农业银行股份有限公司	M1	29786.84	20001	N	691.29	3286.84		20170516	15-5月-17
云南省分行	120151014126724600	司法诉讼	袁志冲	4349100592687081	0590011130150309731	059	20170515	6000	6000	43814.75	69972.74	20151023	否	1	人民币元	正常还款		招商银行股份有限公司	M0	101331.76	10623	N	691.29	6000		20170516	15-5月-17
云南省分行	120140920094539290	司法诉讼	李安华	4349100595589284	0590011130123405714	059	20170515	150	150	82107.57	91468.22	20160906	否	1	人民币元	正常还款		信用卡还款	M7	83007.57	809	N	691.29	150		20170516	15-5月-17
云南省分行	120140718089701212	司法诉讼	王金林	6222520591052846	0590011130121778393	059	20170515	100	100	16083.27	18081.58	20160906	否	1	人民币元	正常还款		信用卡还款	M7	16583.27	809	Y	691.29	100		20170516	15-5月-17
云南省分行	120140225079164878	司法诉讼	王铁军	6222530599286569	0590011130112026975	059	20170515	100	100	34033.6	43096.26	20160114	否	1	人民币元	正常还款		信用卡还款	M7	35533.6	10401	N	691.29	100		20170516	15-5月-17
云南省分行	120141022096957019	司法诉讼	杨德高	6222530595486098	0590011130108552035	059	20170515	50	50	38503.7	43751.52	20160816	否	1	人民币元	正常还款		信用卡还款	M7	38953.7	830	N	691.29	50		20170516	15-5月-17
云南省分行	120141104097784972	司法诉讼	钟保伟	6222520594739597	0590011130094954014	059	20170515	300	300	7087.24	7819.35	20161114	否	1	人民币元	正常还款		自助设备还款－同城	M7	7887.24	601	Y	691.29	300		20170516	15-5月-17
云南省分行	120160320007100567	司法诉讼	李贤	5229640592981382	0590011130120866434	059	20170514	100	100	463042.48	552766.63	20160603	否	1	人民币元	正常还款		中国光大银行	M3	665342.48	1111	N	691.66	100		20170515	14-5月-17
云南省分行	120130203053615062	司法诉讼	李德兵	6222520595853108	0590011130094907888	059	20170514	7267	7223.35	0	-43.65	20151013	满意	1	人民币元	正常还款		信用卡还款	M7	7223.35	10701	Y	691.66	7223.35		20170515	14-5月-17
云南省分行	120121106048744793	司法诉讼	温留所	6222530590192485	0590011130055527523	059	20170514	500	500	15620.4	16933.04	20161230	否	1	人民币元	正常还款		中国建设银行股份有限公司总行	M7	17120.4	415	Y	691.66	500		20170515	14-5月-17
云南省分行	120130612061638782	司法诉讼	王勇	5201690596581789	0590011130024508551	059	20170513	1	0	21572.15	29034.07	20151013	否	1	人民币元	贷方调整		催收卡卡转账转入	M7	22150.25	10700	Y	691.66	0		20170514	13-5月-17
云南省分行	120150110103652369	司法诉讼	林剑雄	6222530595089264	0590011130127704735	059	20170512	10	10	21380.73	23357.97	20161114	否	1	人民币元	正常还款		云南省农村信用社联合社	M7	21440.73	528	N	691.66	10		20170514	13-5月-17
云南省分行	120141122099429478	司法诉讼	蔡金伟	6222530597583801	0590011130112509022	059	20170513	102	102	72120.99	78119.68	20161114	否	1	人民币元	正常还款		中国建设银行股份有限公司总行	M7	72822.99	529	Y	691.66	102		20170514	13-5月-17
云南省分行	120130719064419618	司法诉讼	孙福涛	6222520594752756	0590011130057052324	059	20170513	500	500	6547.35	7573.28	20160906	否	1	人民币元	正常还款		信用卡还款	M7	8547.35	807	Y	691.66	500		20170514	13-5月-17
云南省分行	120141017096641679	司法诉讼	李宏瑞	5201690595383039	0590011130131529913	059	20170512	2	2	30841.39	34791.15	20160816	否	1	人民币元	正常还款		信用卡还款	M7	30871.39	827	N	691.93	2		20170513	12-5月-17
云南省分行	120140817091868927	司法诉讼	范茂福	6222530590220120	0590011130058040634	059	20170511	48.76	48.76	12065.84	13146.09	20160906	否	1	人民币元	正常还款		部分自动还款成功 ( 到期还款日?	M7	12994.89	805	Y	691.95	48.76		20170512	11-5月-17
云南省分行	120140809091215857	司法诉讼	胡火群	6222520593657352	0590011130107550218	059	20170511	20	20	17780.2	20172.53	20160816	否	1	人民币元	正常还款		信用卡还款	M7	17870.2	826	Y	691.95	20		20170512	11-5月-17
云南省分行	120140929095208038	司法诉讼	董玲	6222520592084764	0590011130095471984	059	20170509	50	50	13857.43	15877.84	20160816	否	1	人民币元	正常还款		信用卡还款	M7	14407.43	824	Y	692.37	50		20170511	10-5月-17
云南省分行	120130612061638782	司法诉讼	王勇	5201690596581789	0590011130024508551	059	20170509	10	10	21573.15	28613.88	20151013	否	1	人民币元	正常还款		信用卡还款	M7	22151.25	10627	Y	692.37	10		20170511	10-5月-17
云南省分行	120100131011081859	司法诉讼	杨韶清	4581230590197416	0590011130013803811	059	20170510	300	300	3891.82	11864.22	20100121	否	1	人民币元	正常还款		信用卡还款	M6	5741.82	70320	Y	692.09	300		20170511	10-5月-17
云南省分行	120130910067604576	司法诉讼	马来冲	6222520599655004	0590011130113718553	059	20170510	100	100	11132.85	13663.27	20160408	否	1	人民币元	正常还款		信用卡还款	M7	11532.85	10102	Y	692.09	100		20170511	10-5月-17
云南省分行	120150211106248988	司法诉讼	许俊萍	6222530592782895	0590011130110791392	059	20170510	100	100	66812.1	72711.6	20161114	否	1	人民币元	正常还款		信用卡还款	M7	67252.1	526	N	692.09	100		20170511	10-5月-17
云南省分行	120140112076021794	司法诉讼	彭梅晗	6222520594859239	0590011130108408424	059	20170510	500	500	1161.51	2240.09	20160408	否	1	人民币元	正常还款		信用卡还款	M7	6776.99	10102	Y	692.09	500		20170511	10-5月-17
云南省分行	120121109049152945	司法诉讼	陈标	6222520592183970	0590011130103351367	059	20170510	100	100	8568.93	13928.67	20140515	否	1	人民币元	正常还款		信用卡还款	M7	8968.93	21126	Y	692.09	100		20170511	10-5月-17
云南省分行	120141109098483564	司法诉讼	高溪桢	6222520595336484	0590011130101611486	059	20170510	22	22	22563.02	24631.56	20161114	否	1	人民币元	正常还款		信用卡还款	M7	22617.02	526	N	692.09	22		20170511	10-5月-17
云南省分行	120121119049694274	司法诉讼	朱子豪	6222520598084354	0590011130077805436	059	20170510	5000	5000	0	0	20141110	满意	1	人民币元	正常还款		信用卡还款	M7	7143.82	20600	Y	692.09	5000		20170511	10-5月-17
云南省分行	120121119049694274	司法诉讼	朱子豪	6222520598084354	0590011130077805436	059	20170510	2143.82	2143.82	0	0	20141110	满意	1	人民币元	正常还款		信用卡还款	M7	7143.82	20600	Y	692.09	2143.82		20170511	10-5月-17
云南省分行	120111107031338365	司法诉讼	杨映祥	5201690598886384	0590011130063351328	059	20170510	100	100	37632.67	45691.48	20160408	否	1	人民币元	正常还款		信用卡还款	M7	38932.67	10102	Y	692.09	100		20170511	10-5月-17
云南省分行	120140611086703865	司法诉讼	周崇斌	6222520590717027	0590011130073511919	059	20170509	5	5	9418.09	10570.61	20160816	否	1	人民币元	正常还款		信用卡还款	M7	9463.09	824	N	692.37	5		20170510	09-5月-17
云南省分行	120140307079832654	司法诉讼	钟飞	6222520598358006	0590011130112986611	059	20170509	500	500	5872.6	7056.75	20160527	否	1	人民币元	正常还款		自助设备还款－同城	M7	7872.6	1113	Y	692.37	500		20170510	09-5月-17
云南省分行	120150128104996472	司法诉讼	张涛	6222530594480068	0590011130130963538	059	20170508	1000	1000	54382.09	59455.41	20161114	否	1	人民币元	正常还款		信用卡还款	M7	55382.09	524	N	692.06	1000		20170509	08-5月-17
云南省分行	120131127073065853	司法诉讼	李应和	6222530597484901	0590011130118581059	059	20170508	1000	1000	17903.97	21092.96	20160527	否	1	人民币元	正常还款		信用卡还款	M7	19003.97	1112	Y	692.06	1000		20170509	08-5月-17
云南省分行	120150204105378803	司法诉讼	梁学成	6222530590263849	0590011130064376441	059	20170508	20	20	34686.33	37741.88	20161114	否	1	人民币元	正常还款		信用卡还款	M7	34851.33	524	N	692.06	20		20170509	08-5月-17
云南省分行	120140208077851915	报公安	段丽萍	5201690596280580	0590011130064349225	059	20170507	200	200	59567.8	95236.36	20140609	否	1	人民币元	正常还款		信用卡还款	M5	60667.8	21028	Y	692.03	200		20170508	07-5月-17
云南省分行	120140624087814632	司法诉讼	王磊	6222520595331154	0590011130127854637	059	20170506	5	5	15122.03	18083.93	20160408	否	1	人民币元	正常还款		信用卡还款	M7	15127.03	10028	Y	692.03	5		20170507	06-5月-17
云南省分行	120140321080998892	司法诉讼	郑忠炬	6222520592953521	0590011130115166469	059	20170506	1000	1000	2639.31	3056.39	20161114	否	1	人民币元	正常还款		自助设备还款 - 异地	M7	4639.31	522	Y	692.03	1000		20170507	06-5月-17
云南省分行	120140710088994559	司法诉讼	李宗达	6222520596537783	0590011130055002449	059	20170505	100	100	3859.71	4466.08	20160816	否	1	人民币元	正常还款		云南省农村信用社联合社	M7	4764.71	820	N	691.72	100		20170506	05-5月-17
云南省分行	120140113076094750	司法诉讼	吴鑫	6222530590149030	0590011130051910948	059	20170503	10	10	41334.54	50206.21	20160408	否	1	人民币元	正常还款		信用卡还款	M7	41404.54	10025	Y	690.98	10		20170505	04-5月-17
云南省分行	120140608086398171	司法诉讼	刘英	6222530590984360	0590011130127012376	059	20170504	10000	10000	8125.12	11404.24	20160408	否	1	人民币元	正常还款		自助设备还款－同城	M7	18125.12	10026	Y	691.25	10000		20170505	04-5月-17
云南省分行	120140713089295591	司法诉讼	苏宏志	6222530598085392	0590011130106876928	059	20170504	8430.3	8342.11	0	-88.19	20160816	满意	1	人民币元	正常还款		现金还款 - 异地	M7	8342.11	819	Y	691.25	8342.11		20170505	04-5月-17
云南省分行	120120909045644356	司法诉讼	申哲睿	6222520590519795	0590011130058891971	059	20170504	200	200	828.68	4555.42	20140311	否	1	人民币元	正常还款		自助设备还款－同城	M7	8528.68	30124	Y	691.25	200		20170505	04-5月-17
云南省分行	120141119099265485	司法诉讼	李黎	6282180590037756	0590011130036003616	059	20170504	100	100	18625.27	21382.41	20160816	否	1	人民币元	正常还款		信用卡还款	M7	19525.27	819	N	691.25	100		20170505	04-5月-17
云南省分行	120140120076668951	司法诉讼	李树波	5218990590432323	0590011130013032366	059	20170504	200	200	5312.04	5871.9	20161114	否	1	人民币元	正常还款		信用卡还款	M7	6412.04	520	Y	691.25	200		20170505	04-5月-17
云南省分行	120100131011181300	司法诉讼	尹德顺	5218990590740311	0590011130020008242	059	20170502	13476	13476	0	8991.75	20100726	否	0	人民币元	正常还款		中国工商银行	M7	14476	60907	Y	691.21	13476		20170504	03-5月-17
云南省分行	120140214078323147	司法诉讼	何晓翠	6222520593152123	0590011130116146059	059	20170503	7000	7000	9524.89	13919.51	20160408	否	1	人民币元	正常还款		自助设备还款－同城	M7	20424.89	10025	Y	690.98	7000		20170504	03-5月-17
云南省分行	120150222107021436	司法诉讼	陈艳艳	6222530597387922	0590011130121142519	059	20170503	50	50	40144.13	43674.53	20161114	否	1	人民币元	正常还款		信用卡还款	M7	40494.13	519	N	690.98	50		20170504	03-5月-17
云南省分行	120140214078323147	司法诉讼	何晓翠	6222520593152123	0590011130116146059	059	20170503	900	900	9524.89	13919.51	20160408	否	1	人民币元	正常还款		自助设备还款－同城	M7	20424.89	10025	Y	690.98	900		20170504	03-5月-17
云南省分行	120140603085952720	司法诉讼	袁令	6222520592484410	0590011130098924293	059	20170503	8	8	54345.81	65355.9	20160408	否	1	人民币元	正常还款		信用卡还款	M7	54531.81	10025	N	690.98	8		20170504	03-5月-17
云南省分行	120111205032433376	司法诉讼	吴宗霖	6222520591080433	0590011130078949274	059	20170503	0.1	0.1	6554.39	12931.72	20130620	否	1	人民币元	正常还款		中国工商银行	M7	6583.41	31013	Y	690.98	0.1		20170504	03-5月-17
云南省分行	120161214031768006	司法诉讼	莫金兰	6222520595297124	0590011130192048724	059	20170503	1000	1000	2391.06	2741.36	20161229	否	1	人民币元	正常还款		自助设备还款－同城	M0	7391.06	405	N	690.98	1000		20170504	03-5月-17
云南省分行	120170105033846489	报公安	彭吾金	6222520593553361	0590011130116923048	059	20170502	500	500	2450.06	2609.11	20170205	否	1	人民币元	正常还款		自助设备还款－同城	M0	4150.06	225	N	691.21	500		20170503	02-5月-17
云南省分行	120131031070923783	司法诉讼	刘海富	6222520599987175	0590011130102555461	059	20170502	50	50	4854.08	6135.02	20160408	否	1	人民币元	正常还款		中国邮政储蓄银行有限责任公司	M7	8104.08	10024	Y	691.21	50		20170503	02-5月-17
云南省分行	120140209077893258	司法诉讼	杨金	5218990597684900	0590011130055603813	059	20170501	200	200	17390.98	18641.53	20161114	否	1	人民币元	正常还款		信用卡还款	M7	18590.98	517	N	691.07	200		20170502	01-5月-17
